"id","profileName","text","date","title","rating","images","helpful","Colour","Size name"
"R2WW4QZC939C3V","Moinak C.","The M1 based MacBook Air is simply the best laptop you can buy right now. With the MacBook Pro also using the M1 it's the first time in years that the Air's specs are almost identical to the Pro's at a much lower price point. For those worried most common applications like Chrome are already available native for M1. Other non native apps also work flawlessly.Pros:1. Noiseless2. High screen clarity3. Battery life of 3-5 days on average use4. Very light5. Fingerprint sensor6. Keyboard is so nice you feel like typing moreCons:1. Not a big fan of true tone but you can always turn it off","Reviewed in India on 12 February 2021","Best laptop in the market today!",5,"","12","Space Grey","256 GB"
"R3OFFJSIZO2RD7","Azharuddin","Got it at an effective price of 75k after HDFC smartbuy cashbacks. I never thought of buying it, but if not this I have to opt for the 14nm processors of Intel . After buying, you won't get a reason to regret.","Reviewed in India on 26 December 2021","Best in the market",5,"https://m.media-amazon.com/images/I/61K59pCRazL.jpg",1,"Space Grey","256 GB"
"R3LKZ67RZPYCXA","S S Mohapatra","Very good product.","Reviewed in India on 16 April 2022","Excellent",5,"",0,"Space Grey","256 GB"
"R2VPNVLCFWLGFQ","munish gaur","I was skeptical about the screen 13.3 inch 16:10 size but got used to it quickly. The battery do really lasts more than I expected. Its built very solid. The screen is phenomenal colorful good for photo editing ,sharp, black text looks bit grey. M1 processor makes this laptop sorry macbook very fast . I would recommend to buy it. Through discounts and exchange offer i got base version at 77k.","Reviewed in India on 23 August 2021","Most valuable Laptop",5,"",1,"Space Grey","256 GB"
"RGR8CSRZAD8B4","Valli","Very nice product","Reviewed in India on 16 April 2022","Very good",5,"",0,"Space Grey","256 GB"
"R29ELQI7PRPQAG","Jose","5 Star","Reviewed in India on 17 April 2022","5 Star",5,"",0,"Gold","256 GB"
"R2LF1V058OHQP3","Anant Singh","The performance, look, design everything is awesome but it is not value for money in 2 Lakhs.I would have purchased buy Macbook Air M1 if had known it earlier as that is a totally worth investment.","Reviewed in India on 13 January 2022","Best Performance but Not Value for Money",5,"",0,"Gold","256 GB"
"RY3CO0OAE809X","Amrinder B.","This is my 4th macbook, previous three were intel based processor. This one is best, it is fast and fan less. I love it.","Reviewed in India on 16 March 2022","This is perfect laptop for anything",5,"",0,"Space Grey","256 GB"
"R2D13C5PJJ6BX8","Prashanth Thipparthi","If you want purchase good laptop, go for it.","Reviewed in India on 3 April 2022","Loved it",5,"",0,"Space Grey","256 GB"
"R3K4MYVV3MLVZX","shyam","Loved it, just go for it. You will not regret.","Reviewed in India on 4 April 2022","Loved it",5,"",1,"Space Grey","256 GB"
"RSEI13TW23AL7","siva kethu","Best laptop used till now","Reviewed in India on 23 January 2022","Perfect",4,"",0,"Space Grey","256 GB"
"R3QS795J3E4CXJ","Tripti Naithani","i like this better than pro. its travel friendly.","Reviewed in India on 12 April 2022","my first apple laptop😌",5,"",1,"Silver","256 GB"
"R1CF1JUBYLRWI0","Dr jain","Good product","Reviewed in India on 14 April 2022","Good product",5,"",0,"Space Grey","256 GB"
"R2WUW6KCYVK5I","juhi kushwaha","Amazon delivery and trust is great. Bought this without second thoughts.","Reviewed in India on 7 April 2022","Luxury and a brand",5,"https://m.media-amazon.com/images/I/71U1EYnBkwL.jpg","2","Gold","256 GB"
"R3J7XI1VUIAN2C","Aman Aggarwal","sleek and beautiful as well as beast when we talk about processing stuff, used for videos ,lectures and for some programming stuff, not used for gaming though.But overall nice and fine.","Reviewed in India on 7 February 2022","Beauty and a beast in one package",5,"",0,"Space Grey","256 GB"
"RSFM8Z6RWM1J4","Raghu","M1 Chip Dose not support lot of apps. Intel was best it support max apps","Reviewed in India on 22 May 2022","M1 Chip Dose not support lot of apps.",3,"",0,"Gold","512GB"
"R30AAN2X0UKPEM","Vishal Diwase","In my life I have used many laptops but this one has best of all the world. It is light weight handy best battery life best screen quality and optimised ram management. Your training models runs like butter on hot plate. Best investment for me.","Reviewed in India on 1 December 2021","Most awesome laptop I have used for coding",5,"",1,,
"R2KWKV5902KCXP","Abhishek Dixit","The best laptop under 90000 even in March 2022. Period.","Reviewed in India on 28 March 2022","Perfection!!",5,"",0,"Gold","256 GB"
"R351W74QWGHHMP","Amit A","Very satisfied with my purchase. Awesome speed, sound and display. Very nice Internet speed and disk speed as well.","Reviewed in India on 20 March 2022","Great budget laptop for everyday use.",5,"",0,,
"R1H5Q6G3Y7U1HK","Vishal ","Excellent device. Have no complaint so far.","Reviewed in India on 2 April 2022","Superb buy",5,"",0,"Gold","256 GB"
"R1R9O0SVN1KYGK","Nikhil Gupta","everything is good but web camera quality not good, so if you're buying for camera then this is not for you, go and buy a iphone.","Reviewed in India on 23 February 2022","BAD CAMERA QUALITY",5,"https://m.media-amazon.com/images/I/712yhRr6xwL.jpg","2","Gold","256 GB"
"R2C0R5HWV8S2HQ","Raushan Kumar",,"Reviewed in India on 9 April 2022","Awesome product by Apple",5,"https://m.media-amazon.com/images/I/71ztQ3FkihL.jpg",0,"Gold","256 GB"
"RJ85PUOWG3OS8","Arpan Hoon","Excellent work by Amazon as usual","Reviewed in India on 31 March 2022","Nothing beats it...!!",5,"",0,"Space Grey","256 GB"
"R3U12QT5NHRPFU","Jatin","Value for Money bought it in exchange my 5 yrs old MacBook Air.","Reviewed in India on 20 March 2022","Nice Product",5,"",0,"Gold","256 GB"
"R17SEJJQTADNU2","Raj","Cool","Reviewed in India on 8 April 2022","Cool",5,"",0,"Space Grey","256 GB"
"R1VF3W82F2UXUO","Amazon Customer","Fast and best laptop.Quality product.","Reviewed in India on 29 March 2022","Best laptop",5,"",0,"Space Grey","256 GB"
"R1I6HW50D3P5WG","Prashant"," Air 256GB GoldPros:Build qualityBattery lifeSecurityCons:Slower than i7 processorUseless GPUPriceFor programming:Good if you are not working on tensorflow or similar.","Reviewed in India on 30 November 2021","Faster than i5 slower than i7",4,"https://m.media-amazon.com/images/I/61XexNYYRML.jpg
https://m.media-amazon.com/images/I/71qVnU6R+wL.jpg","7","Gold","256 GB"
"R37HN189USS1MF","Amazon Customer","I have been using this machine for past four months and I love the way this piece works. I have installed all the developing softwares. The speed of this machine is immaculate. I have never shutdown this machine so far (only for the software updates).","Reviewed in India on 31 October 2021","One of the finest machine I have ever seen.",5,"",0,"Space Grey","256 GB"
"R3N7N8XY5EE68Z","Amazon Customer","Very good productBattery - For online classes for 8 hours each day, works 2 days! without chargeWeight - Extremely light weight! Easy to carryCamera - Camera quality is excellentKeyboard - Backlight is there and smooth button with sensorTouchpad - very smoothScreen - ClearEverything is good!!Thanks for this product","Reviewed in India on 27 August 2021","I am writing the review after using this MacBook Air M1",5,"","2","Space Grey","256 GB"
"R2XWECQ5S3SG8C","Sanket Dalvi","Best laptop from editing and day to day task with good battery life","Reviewed in India on 14 March 2022","MacBook Air got huge discount",5,"",0,"Gold","256 GB"
"R3QLMALBVOD7Z0","Nisha Yadav","love to have it, cant live without it....","Reviewed in India on 23 March 2022","Amazing........",5,"",0,"Gold","256 GB"
"R1J8BWGVFEJHC9","Gautam Kumar","Excellent, but some apps are still not compatible","Reviewed in India on 3 January 2022","Excellent",4,"",1,"Gold","256 GB"
"R339WRHT1ONQ54","Karthikeyan","The best laptop I have ever used...period!!!awesome battery lifevery good screen resolutionspeakers are fantasticlight weight and portableexcellent performance from M1 chip, so for I have never experienced any heat issue.Great laptop from apple for the 1st time which balanced both performance and money!Good Job Apple!!!!","Reviewed in India on 17 September 2021","The Beast!!!",5,"","3","Space Grey","256 GB"
"R39Y4SOTHX6MGJ","Abdulla Ansari","Awesome product ever used this sometimes it lags due to heavy app size but still works smoothly","Reviewed in India on 28 February 2022","Apple is Awesome",5,"",0,"Space Grey","256 GB"
"R1X72QDQMU3GL1","kk","Very powerful, capable and well built machine. Would be even better with 16GB RAM and 512 GB SSD in the base variant. battery life on this is amazing (>12 hours).","Reviewed in India on 9 January 2022","Powerful machine",5,"",0,"Space Grey","256 GB"
"R37UOT7GGDWABG","Akash maurya","Extremely powerful and where ahead from its Windows competitor in this range","Reviewed in India on 12 March 2022","Would you consider this review😆",5,"",0,"Space Grey","256 GB"
"R2A14ZIWGW3CY1","Viraat Mathur","Great performance and value for money product.Got in 91k with exchange (512 GB Model).Go with MBA 512 instead of MBP 256 Gb.","Reviewed in India on 5 February 2022","Worthy Product!",5,"",0,,
"R136KC06YDS363","Sneha S.","Packing and delivery was good. I had exchanged it with MacBook Pro Mid 2012 model and compared to that model, this MacBook air is super light weight. This is the review based on just opening the package.So more can be made out of this laptop after a month or so.","Reviewed in India on 30 August 2021","So far good!",5,"",0,"Space Grey","256 GB"
"R1Q6VBUXVBKOKN","Kikali Mawroh","Loved the Mac.","Reviewed in India on 29 March 2022","Happy with the purchase",5,"https://m.media-amazon.com/images/I/61aK51eSscL.jpg
https://m.media-amazon.com/images/I/61fDqMF9E+L.jpg",0,"Gold","256 GB"
"R2ED3KKVBNA41O","TUHIN BORGOHAIN","As advertised, the product is extremely well-built with a great screen and well-balanced, rich audio. An efficient chipset makes everyday work (and even light video editing) a breeze along with providing a robust battery life, making this a reliable machine.","Reviewed in India on 16 November 2021","Portable, robust, efficient",5,"",0,"Space Grey","256 GB"
"R2G7CZ5SNGOMYC","Naresh Pal","It is a good work experience in Mac Air M1. It's super fast.","Reviewed in India on 7 March 2022","Nice MacBook Air with M1 chip is awasome",5,"",0,"Gold","256 GB"
"R2BF17678DJ1Z4","Ranjeet Kumar","Never b4 experience upgrading from windows to Mac. Better late than never it is worth every penny I spent.... Thnx to Amazon services and gratitude to Apple for discovering M1 chip","Reviewed in India on 31 December 2021","Thnx to Amazon services and gratitude to Apple for discovering M1 chip",5,"",1,"Space Grey","256 GB"
"R19N6MFYYZAIJM","Dhiraj Kumar","Great quality laptop and totally worth the whatever paid for","Reviewed in India on 11 March 2022","Great product",5,"https://m.media-amazon.com/images/I/71nDRm09YcL.jpg",0,"Space Grey","256 GB"
"R1N1T5X15PGTUP","Amazon Customer","Camera was not working from day 1.","Reviewed in India on 20 May 2022","Camera was not working from day1 Replace asked but return given. Unsatisfied with Amazon and apple",3,"",0,"Gold","256 GB"
"R26C8Y3ZB9SBOS","Anonymous","Overall experience is very good. Writing this review after usage of 15days. Look and feel are great.Sublime txt editor is crashing very often.  Boots very fast and smooth. You may not be using any other laptop after using mac M1.  Feels good in hands.","Reviewed in India on 16 September 2021","worth the price.",5,"",1,"Gold","512GB"
"R3VKTHHU46QUCF","Mahesh Babu Gopal","Everything is phenomenal, no problem, Apple is Apple value for money product","Reviewed in India on 7 March 2022","Worth buying the product",5,"",0,"Gold","256 GB"
"R1LLMTKKWQ149N","Debojit Chanda","Smooth laptop which runs without any hickup and best part is the transition between apps or browsers which runs seamlessly.. and as claimed by the apple the batter runs min of 10hours on a single charge. But only cons is its nt dat light weight as I was expecting it to be.","Reviewed in India on 12 August 2021","Powerhouse laptop",5,"",0,"Silver","256 GB"
